building_addr,purpose
서울특별시 강남구 도곡동 955-20,단독주택
서울특별시 강남구 도곡동 959-1,단독주택
서울특별시 강남구 도곡동 959-10,단독주택
서울특별시 강남구 도곡동 959-11,제2종근린생활시설
서울특별시 강남구 도곡동 959-12,단독주택
서울특별시 강남구 도곡동 959-22,단독주택
서울특별시 강남구 도곡동 959-26,제1종근린생활시설
서울특별시 강남구 도곡동 959-27,단독주택
서울특별시 강남구 도곡동 959-3,단독주택
서울특별시 강남구 도곡동 959-31,단독주택
서울특별시 강남구 도곡동 959-57,단독주택
서울특별시 강남구 도곡동 959-8,단독주택
서울특별시 강남구 도곡동 959-8,단독주택
서울특별시 강남구 도곡동 959-8,단독주택
서울특별시 강남구 도곡동 959-8,단독주택
서울특별시 강남구 삼성동 10-17,단독주택
서울특별시 강남구 삼성동 10-2,단독주택
서울특별시 강남구 삼성동 10-22,제2종근린생활시설
서울특별시 강남구 삼성동 10-5,제1종근린생활시설
서울특별시 강남구 삼성동 10-6,단독주택
서울특별시 강남구 삼성동 10-9,단독주택
서울특별시 강남구 삼성동 100-9,단독주택
서울특별시 강남구 삼성동 104-4 (다가구용단독주택(5가구)),단독주택
서울특별시 강남구 삼성동 110,제2종근린생활시설
서울특별시 강남구 삼성동 112-16,단독주택
서울특별시 강남구 삼성동 113-12 원트,제2종근린생활시설
서울특별시 강남구 삼성동 113-14,단독주택
서울특별시 강남구 삼성동 113-15,단독주택
서울특별시 강남구 삼성동 113-16 바우재 다가구주택,단독주택
서울특별시 강남구 삼성동 114-18,단독주택
서울특별시 강남구 삼성동 114-21,단독주택
서울특별시 강남구 삼성동 114-25,단독주택
서울특별시 강남구 삼성동 114-30,단독주택
서울특별시 강남구 삼성동 114-36,단독주택
서울특별시 강남구 삼성동 114-37,단독주택
서울특별시 강남구 삼성동 114-38,단독주택
서울특별시 강남구 삼성동 114-39,단독주택
서울특별시 강남구 삼성동 114-40 삼성동 114-40 단독주택 (박철휘)(주건축물제1동),단독주택
서울특별시 강남구 삼성동 114-41,단독주택
서울특별시 강남구 삼성동 115-12,단독주택
서울특별시 강남구 삼성동 115-35 (다가구용단독주택(9가구)),단독주택
서울특별시 강남구 삼성동 115-36 (다가구주택(15가구)),단독주택
서울특별시 강남구 삼성동 115-37 (다가구용단독주택(13가구)),단독주택
서울특별시 강남구 삼성동 115-38 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 115-41 (구분소유및분양불가),단독주택
서울특별시 강남구 삼성동 115-42,단독주택
서울특별시 강남구 삼성동 115-43 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 115-44 (다가구용단독주택(9가구)),단독주택
서울특별시 강남구 삼성동 115-46 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 115-49 (다가구용단독주택(8가구)),단독주택
서울특별시 강남구 삼성동 116-12,단독주택
서울특별시 강남구 삼성동 116-17 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 116-18 (다가구주택(6가구)),단독주택
서울특별시 강남구 삼성동 116-19,단독주택
서울특별시 강남구 삼성동 116-20,단독주택
서울특별시 강남구 삼성동 116-21 (다가구용단독주택(9가구)),단독주택
서울특별시 강남구 삼성동 116-22 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 116-25,단독주택
서울특별시 강남구 삼성동 116-30 삼성동다가구주택,단독주택
서울특별시 강남구 삼성동 116-36 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 116-37 (다가구용단독주택(4가구)),단독주택
서울특별시 강남구 삼성동 116-38 (다가구용단독주택(8가구)),단독주택
서울특별시 강남구 삼성동 116-5,단독주택
서울특별시 강남구 삼성동 116-7 (다가구용단독주택(8가구)),단독주택
서울특별시 강남구 삼성동 116-8 (다가구용단독주택(8가구)),단독주택
서울특별시 강남구 삼성동 116-9 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 117-11,단독주택
서울특별시 강남구 삼성동 117-13,단독주택
서울특별시 강남구 삼성동 117-14 (다가구용단독주택(9가구)),단독주택
서울특별시 강남구 삼성동 117-17,단독주택
서울특별시 강남구 삼성동 117-3 (다가구용단독주택(6가구)),단독주택
서울특별시 강남구 삼성동 117-4 (다가구용단독주택(14가구)),단독주택
서울특별시 강남구 삼성동 117-5 (다가구용단독주택(9가구)),단독주택
서울특별시 강남구 삼성동 118-1 (다가구용단독주택(11가구)),단독주택
서울특별시 강남구 삼성동 118-10 (다가구용단독주택(12가구)),단독주택
서울특별시 강남구 삼성동 118-11,단독주택
서울특별시 강남구 삼성동 118-12 (다가구용단독주택(9가구)),단독주택
서울특별시 강남구 삼성동 118-13 (다가구용단독주택(8가구)),단독주택
서울특별시 강남구 삼성동 118-14 (다가구용단독주택(8가구)),단독주택
서울특별시 강남구 삼성동 118-15 (다가구용단독주택(8가구)),단독주택
서울특별시 강남구 삼성동 118-16 (다가구용단독주택(8가구)),단독주택
서울특별시 강남구 삼성동 118-17,단독주택
서울특별시 강남구 삼성동 118-18 (다가구용단독주택(11가구)),단독주택
서울특별시 강남구 삼성동 118-2 (다가구용단독주택(11가구)),단독주택
서울특별시 강남구 삼성동 118-23,단독주택
서울특별시 강남구 삼성동 118-24,단독주택
서울특별시 강남구 삼성동 118-4 (다가구용단독주택(9가구)),단독주택
서울특별시 강남구 삼성동 118-6 (다가구용단독주택(9가구)),단독주택
서울특별시 강남구 삼성동 118-7,단독주택
서울특별시 강남구 삼성동 118-8,단독주택
서울특별시 강남구 삼성동 119-20 (다가구용단독주택),단독주택
서울특별시 강남구 삼성동 120-10,단독주택
서울특별시 강남구 삼성동 121-10 (주건축물제1동),단독주택
서울특별시 강남구 삼성동 121-11,단독주택
서울특별시 강남구 삼성동 121-12 (다가구용단독주택(5가구)),단독주택
서울특별시 강남구 삼성동 121-13,단독주택
서울특별시 강남구 삼성동 121-14,단독주택
서울특별시 강남구 삼성동 121-15 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 121-16 (다가구용단독주택(9가구)),단독주택
서울특별시 강남구 삼성동 121-17,단독주택
서울특별시 강남구 삼성동 121-18,단독주택
서울특별시 강남구 삼성동 121-19,단독주택
서울특별시 강남구 삼성동 121-2 (다가구용단독주택(9가구)),단독주택
서울특별시 강남구 삼성동 121-20,단독주택
서울특별시 강남구 삼성동 121-22,단독주택
서울특별시 강남구 삼성동 121-25 (다가구용단독주택(8가구)),단독주택
서울특별시 강남구 삼성동 121-26 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 121-28,단독주택
서울특별시 강남구 삼성동 121-29 (다가구용단독주택(6가구)),단독주택
서울특별시 강남구 삼성동 121-30 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 121-31 (주건축물제1동),단독주택
서울특별시 강남구 삼성동 121-33,단독주택
서울특별시 강남구 삼성동 121-34 삼성동 M블루힐(다가구용단독주택(9가구)),단독주택
서울특별시 강남구 삼성동 121-35,단독주택
서울특별시 강남구 삼성동 121-36,단독주택
서울특별시 강남구 삼성동 121-37 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 121-6 (다가구용단독주택(6가구)),단독주택
서울특별시 강남구 삼성동 121-7 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 121-8 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 121-9 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 122,단독주택
서울특별시 강남구 삼성동 122-1,단독주택
서울특별시 강남구 삼성동 122-12,단독주택
서울특별시 강남구 삼성동 122-13,단독주택
서울특별시 강남구 삼성동 122-14,단독주택
서울특별시 강남구 삼성동 122-15 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 122-16,단독주택
서울특별시 강남구 삼성동 122-19 (다가구용단독주택(10가구)),단독주택
서울특별시 강남구 삼성동 122-23 (다가구용단독주택(5가구)),단독주택
서울특별시 강남구 삼성동 122-27 (다가구용단독주택(12가구)),단독주택
서울특별시 강남구 삼성동 122-28,단독주택
서울특별시 강남구 삼성동 122-3 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 122-6 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 123,단독주택
서울특별시 강남구 삼성동 123-1 (다가구용단독주택(12가구)),단독주택
서울특별시 강남구 삼성동 123-11,단독주택
서울특별시 강남구 삼성동 123-17,단독주택
서울특별시 강남구 삼성동 123-24,단독주택
서울특별시 강남구 삼성동 123-27,단독주택
서울특별시 강남구 삼성동 123-28 삼성동 123-28,단독주택
서울특별시 강남구 삼성동 123-36,단독주택
서울특별시 강남구 삼성동 123-37,단독주택
서울특별시 강남구 삼성동 123-7 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 124-2 (다가구용단독주택(7가구)),단독주택
서울특별시 강남구 삼성동 124-20 (다가구용단독주택),단독주택
서울특별시 강남구 삼성동 124-21 (다가구용단독주택(15가구)),단독주택
서울특별시 강남구 삼성동 124-9,단독주택
서울특별시 강남구 삼성동 125-10,단독주택
서울특별시 강남구 삼성동 125-11 (다가구주택(3가구)),단독주택
서울특별시 강남구 삼성동 125-12,단독주택
서울특별시 강남구 삼성동 125-13,단독주택
서울특별시 강남구 삼성동 125-14,단독주택
