building_addr,purpose
서울특별시 중구 신당동 432-2261,공동주택
서울특별시 중구 신당동 432-2283,공동주택
서울특별시 중구 신당동 432-2285 (1동),공동주택
서울특별시 중구 신당동 432-2285 (2동),공동주택
서울특별시 중구 신당동 432-2323,공동주택
서울특별시 중구 신당동 432-2338,공동주택
서울특별시 중구 신당동 432-2343,공동주택
서울특별시 중구 신당동 432-2374,공동주택
서울특별시 중구 신당동 432-2375 공동주택(주건축물제1동),공동주택
서울특별시 중구 신당동 432-2663 광명빌라,공동주택
서울특별시 중구 신당동 432-2780 신일맨션,공동주택
서울특별시 중구 신당동 432-2787,공동주택
서울특별시 중구 신당동 432-2809 다세대주택,공동주택
서울특별시 중구 신당동 432-2837 남산프라임아파트2(남산프라임아파트2),공동주택
서울특별시 중구 신당동 432-349,공동주택
서울특별시 중구 신당동 432-353,공동주택
서울특별시 중구 신당동 432-358,공동주택
서울특별시 중구 신당동 432-384 장미주택,공동주택
서울특별시 중구 신당동 432-397,공동주택
서울특별시 중구 신당동 432-398,공동주택
서울특별시 중구 신당동 432-404,공동주택
서울특별시 중구 신당동 432-408,공동주택
서울특별시 중구 신당동 432-410,공동주택
서울특별시 중구 신당동 432-412,공동주택
서울특별시 중구 신당동 432-413,공동주택
서울특별시 중구 신당동 432-416,공동주택
서울특별시 중구 신당동 432-418 토토 빌리지,공동주택
서울특별시 중구 신당동 432-419 토토 빌리지,공동주택
서울특별시 중구 신당동 432-424,공동주택
서울특별시 중구 신당동 432-425 (A동),공동주택
서울특별시 중구 신당동 432-425 (B동),공동주택
서울특별시 중구 신당동 432-427,공동주택
서울특별시 중구 신당동 432-428,공동주택
서울특별시 중구 신당동 432-429,공동주택
서울특별시 중구 신당동 432-433,공동주택
서울특별시 중구 신당동 432-438,공동주택
서울특별시 중구 신당동 432-457 1동,공동주택
서울특별시 중구 신당동 432-457 2동,공동주택
서울특별시 중구 신당동 432-466,공동주택
서울특별시 중구 신당동 432-467,공동주택
서울특별시 중구 신당동 432-476,공동주택
서울특별시 중구 신당동 432-478,공동주택
서울특별시 중구 신당동 432-479,공동주택
서울특별시 중구 신당동 432-482 우정빌라,공동주택
서울특별시 중구 신당동 432-483,공동주택
서울특별시 중구 신당동 432-486,공동주택
서울특별시 중구 신당동 432-487,공동주택
서울특별시 중구 신당동 432-488,공동주택
서울특별시 중구 신당동 432-492,공동주택
서울특별시 중구 신당동 432-495,공동주택
서울특별시 중구 신당동 432-497 푸른마을 씨동,공동주택
서울특별시 중구 신당동 432-498 다오아트빌,공동주택
서울특별시 중구 신당동 432-502 인성아트빌,공동주택
서울특별시 중구 신당동 432-503,공동주택
서울특별시 중구 신당동 432-504,공동주택
서울특별시 중구 신당동 432-507,공동주택
서울특별시 중구 신당동 432-508,공동주택
서울특별시 중구 신당동 432-509,공동주택
서울특별시 중구 신당동 432-510,공동주택
서울특별시 중구 신당동 432-513,공동주택
서울특별시 중구 신당동 432-515,공동주택
서울특별시 중구 신당동 432-516,공동주택
서울특별시 중구 신당동 432-520,공동주택
서울특별시 중구 신당동 432-521 신당동다세대주택,공동주택
서울특별시 중구 신당동 432-549,공동주택
서울특별시 중구 신당동 432-550 동산빌라,공동주택
서울특별시 중구 신당동 432-552,공동주택
서울특별시 중구 신당동 432-555 도원 아트빌,공동주택
서울특별시 중구 신당동 432-556 중앙하이츠빌라,공동주택
서울특별시 중구 신당동 432-557,공동주택
서울특별시 중구 신당동 432-562,공동주택
서울특별시 중구 신당동 432-567 로얄하이츠빌라,공동주택
서울특별시 중구 신당동 432-570,공동주택
서울특별시 중구 신당동 432-572,공동주택
서울특별시 중구 신당동 432-574,공동주택
서울특별시 중구 신당동 432-579 동산 아파트,공동주택
서울특별시 중구 신당동 432-592 세한빌라,공동주택
서울특별시 중구 신당동 432-594,공동주택
서울특별시 중구 신당동 432-6,공동주택
서울특별시 중구 신당동 432-604 훼미리타운,공동주택
서울특별시 중구 신당동 432-655,공동주택
서울특별시 중구 신당동 432-657 명경 아파트,공동주택
서울특별시 중구 신당동 432-665 아스테르빌(주건축물제1동),공동주택
서울특별시 중구 신당동 432-669,공동주택
서울특별시 중구 신당동 432-671,공동주택
서울특별시 중구 신당동 432-676 약수마을 에이동,공동주택
서울특별시 중구 신당동 432-677 약수마을(비동),공동주택
서울특별시 중구 신당동 432-711,공동주택
서울특별시 중구 신당동 432-713,공동주택
서울특별시 중구 신당동 432-72,공동주택
서울특별시 중구 신당동 432-722,공동주택
서울특별시 중구 신당동 432-724,공동주택
서울특별시 중구 신당동 432-73 비젼빌라,공동주택
서울특별시 중구 신당동 432-741,제2종근린생활시설
서울특별시 중구 신당동 432-743,공동주택
서울특별시 중구 신당동 432-779,공동주택
서울특별시 중구 신당동 432-78 청운하이츠빌라 14차(중구 신당동 432-78호),공동주택
서울특별시 중구 신당동 432-804,공동주택
서울특별시 중구 신당동 432-806,공동주택
서울특별시 중구 신당동 432-810,공동주택
서울특별시 중구 신당동 432-811,공동주택
서울특별시 중구 신당동 432-871,공동주택
서울특별시 중구 신당동 432-873,공동주택
서울특별시 중구 신당동 432-884,공동주택
서울특별시 중구 신당동 432-886,공동주택
서울특별시 중구 신당동 432-892,공동주택
서울특별시 중구 신당동 432-896,공동주택
서울특별시 중구 신당동 432-9,공동주택
서울특별시 중구 신당동 432-904 성민아트,공동주택
서울특별시 중구 신당동 432-91,공동주택
서울특별시 중구 신당동 432-921 푸른마을,공동주택
서울특별시 중구 신당동 432-922 푸른마을 비동,공동주택
서울특별시 중구 신당동 432-932 청송빌라,공동주택
서울특별시 중구 신당동 432-958 각산타운,공동주택
서울특별시 중구 신당동 432-970,공동주택
서울특별시 중구 신당동 432-980,공동주택
서울특별시 중구 신당동 432-986 글로리안 아파트,공동주택
서울특별시 중구 신당동 432-990,공동주택
서울특별시 중구 신당동 49-2,공동주택
서울특별시 중구 신당동 52-112 대우아트빌,공동주택
서울특별시 중구 신당동 52-114,공동주택
서울특별시 중구 신당동 52-168,단독주택
서울특별시 중구 신당동 52-33,공동주택
서울특별시 중구 신당동 52-383,공동주택
서울특별시 중구 신당동 52-384,공동주택
서울특별시 중구 신당동 52-405,공동주택
서울특별시 중구 신당동 52-406 (주건축물제1동),공동주택
서울특별시 중구 신당동 52-54 (주건축물제1동),공동주택
서울특별시 중구 신당동 52-61 로얄하이츠2차(로얄하이츠2차),공동주택
서울특별시 중구 신당동 52-75,공동주택
서울특별시 중구 신당동 52-8,공동주택
서울특별시 중구 신당동 52-80,공동주택
서울특별시 중구 신당동 52-81,공동주택
서울특별시 중구 신당동 57-336,공동주택
서울특별시 중구 신당동 62-112,공동주택
서울특별시 중구 신당동 62-26,공동주택
서울특별시 중구 신당동 62-42,공동주택
서울특별시 중구 신당동 62-57,공동주택
서울특별시 중구 신당동 620 로얄하이츠빌라(로얄하이츠빌라),공동주택
서울특별시 중구 신당동 630,공동주택
서울특별시 중구 신당동 67-105,공동주택
서울특별시 중구 신당동 67-129 뉴그린 아파트(뉴그린 아파트),공동주택
서울특별시 중구 신당동 67-166,공동주택
서울특별시 중구 신당동 67-168 갤럭시빌,공동주택
서울특별시 중구 신당동 67-302,공동주택
서울특별시 중구 신당동 67-34 삼성쉐르빌,공동주택
서울특별시 중구 신당동 67-36 풀하우스(풀하우스),공동주택
서울특별시 중구 신당동 67-90 로즈힐파크(로즈힐파크),공동주택
서울특별시 중구 신당동 80-566,공동주택
서울특별시 중구 신당동 80-601 문경빌리지,공동주택
서울특별시 중구 신당동 80-75 데일리빌(데일리빌),공동주택
서울특별시 중구 신당동 80-80 갤럭시빌(주건축물제1동),공동주택
서울특별시 중구 신당동 821-17,공동주택
서울특별시 중구 신당동 821-6,공동주택
서울특별시 중구 신당동 822-10,공동주택
서울특별시 중구 신당동 822-16,공동주택
서울특별시 중구 신당동 822-18,공동주택
서울특별시 중구 신당동 822-19,공동주택
서울특별시 중구 신당동 822-21,공동주택
서울특별시 중구 신당동 822-5,공동주택
서울특별시 중구 신당동 822-6,공동주택
서울특별시 중구 신당동 823-1,공동주택
서울특별시 중구 신당동 823-10,공동주택
서울특별시 중구 신당동 823-11,공동주택
서울특별시 중구 신당동 823-12,공동주택
서울특별시 중구 신당동 823-3,공동주택
서울특별시 중구 신당동 823-6,공동주택
서울특별시 중구 신당동 823-9,공동주택
서울특별시 중구 신당동 824,공동주택
서울특별시 중구 신당동 826-11,공동주택
서울특별시 중구 신당동 826-17,공동주택
서울특별시 중구 신당동 826-18,공동주택
서울특별시 중구 신당동 826-21,공동주택
서울특별시 중구 신당동 826-22,공동주택
서울특별시 중구 신당동 826-3,공동주택
서울특별시 중구 신당동 826-5,공동주택
서울특별시 중구 신당동 826-9,공동주택
서울특별시 중구 신당동 829-5,공동주택
서울특별시 중구 신당동 840 현대아파트(10동),공동주택
서울특별시 중구 신당동 840 현대아파트(1동),공동주택
서울특별시 중구 신당동 840 현대아파트(2동),공동주택
서울특별시 중구 신당동 840 현대아파트(3동),공동주택
서울특별시 중구 신당동 840 현대아파트(4동),공동주택
서울특별시 중구 신당동 840 현대아파트(5동),공동주택
서울특별시 중구 신당동 840 현대아파트(6동),공동주택
서울특별시 중구 신당동 840 현대아파트(7동),공동주택
서울특별시 중구 신당동 840 현대아파트(8동),공동주택
서울특별시 중구 신당동 840 현대아파트(9동),공동주택
서울특별시 중구 신당동 840 현대아파트(상가동),공동주택
서울특별시 중구 신당동 841,공동주택
서울특별시 중구 신당동 841-1 청구아파트,공동주택
서울특별시 중구 신당동 841-10 청구아파트,공동주택
서울특별시 중구 신당동 841-11 청구아파트,공동주택
서울특별시 중구 신당동 841-12 청구아파트,공동주택
서울특별시 중구 신당동 841-13 청구아파트,공동주택
서울특별시 중구 신당동 841-14 청구아파트,공동주택
서울특별시 중구 신당동 841-2 청구아파트,공동주택
서울특별시 중구 신당동 841-5 청구 아파트,공동주택
서울특별시 중구 신당동 841-6 청구아파트,공동주택
서울특별시 중구 신당동 841-7 청구아파트,공동주택
서울특별시 중구 신당동 842 약수하이츠 101동(101동),공동주택
서울특별시 중구 신당동 842 약수하이츠 102동(102동),공동주택
서울특별시 중구 신당동 842 약수하이츠 103동(103동),공동주택
서울특별시 중구 신당동 842 약수하이츠 104동(104동),공동주택
서울특별시 중구 신당동 842 약수하이츠 105동(105동),공동주택
서울특별시 중구 신당동 842 약수하이츠 106동(106동),공동주택
서울특별시 중구 신당동 842 약수하이츠 107동(107동),공동주택
서울특별시 중구 신당동 842 약수하이츠 108동(108동),공동주택
서울특별시 중구 신당동 842 약수하이츠 109동(109동),공동주택
서울특별시 중구 신당동 842 약수하이츠 110동(110동),공동주택
서울특별시 중구 신당동 842 약수하이츠 111동(111동),공동주택
서울특별시 중구 신당동 842 약수하이츠 112동(112동),공동주택
서울특별시 중구 신당동 842 약수하이츠 113동(113동),공동주택
서울특별시 중구 신당동 842 약수하이츠 114동(114동),공동주택
서울특별시 중구 신당동 842 약수하이츠 115동(115동),공동주택
서울특별시 중구 신당동 842 약수하이츠 116동(116동),공동주택
서울특별시 중구 신당동 842 약수하이츠 117동(117동),공동주택
서울특별시 중구 신당동 842 약수하이츠 118동(118동),공동주택
서울특별시 중구 신당동 842 약수하이츠 119동(119동),공동주택
서울특별시 중구 신당동 842 약수하이츠 상가동(상가동),공동주택
서울특별시 중구 신당동 842 약수하이츠 유치원(유치원),공동주택
서울특별시 중구 신당동 843 신당동삼성아파트(101동),공동주택
서울특별시 중구 신당동 843 신당동삼성아파트(102동),공동주택
서울특별시 중구 신당동 843 신당동삼성아파트(103동),공동주택
서울특별시 중구 신당동 843 신당동삼성아파트(104동),공동주택
서울특별시 중구 신당동 843 신당동삼성아파트(105동),공동주택
서울특별시 중구 신당동 843 신당동삼성아파트(106동),공동주택
서울특별시 중구 신당동 843 신당동삼성아파트(107동),공동주택
서울특별시 중구 신당동 843 신당동삼성아파트(108동),공동주택
서울특별시 중구 신당동 843 신당동삼성아파트(109동),공동주택
서울특별시 중구 신당동 843 신당동삼성아파트(110동),공동주택
서울특별시 중구 신당동 843 신당동삼성아파트(111동),공동주택
서울특별시 중구 신당동 843 신당동삼성아파트(112동),공동주택
서울특별시 중구 신당동 843 신당동삼성아파트(113동),공동주택
서울특별시 중구 신당동 843 신당동삼성아파트(114동),공동주택
서울특별시 중구 신당동 843 신당동삼성아파트(상가1),공동주택
서울특별시 중구 신당동 843 신당동삼성아파트(상가2),공동주택
서울특별시 중구 신당동 843-1 신당동삼성아파트(115동),공동주택
서울특별시 중구 신당동 843-1 신당동삼성아파트(116동),공동주택
서울특별시 중구 신당동 843-1 신당동삼성아파트(117동),공동주택
서울특별시 중구 신당동 844 남산타운(10동),공동주택
서울특별시 중구 신당동 844 남산타운(11동),공동주택
서울특별시 중구 신당동 844 남산타운(12동),공동주택
서울특별시 중구 신당동 844 남산타운(13동),공동주택
서울특별시 중구 신당동 844 남산타운(14동),공동주택
서울특별시 중구 신당동 844 남산타운(15동),공동주택
서울특별시 중구 신당동 844 남산타운(16동),공동주택
서울특별시 중구 신당동 844 남산타운(17동),공동주택
서울특별시 중구 신당동 844 남산타운(18동),공동주택
서울특별시 중구 신당동 844 남산타운(19동),공동주택
서울특별시 중구 신당동 844 남산타운(1동),공동주택
서울특별시 중구 신당동 844 남산타운(20동),공동주택
서울특별시 중구 신당동 844 남산타운(21동),공동주택
서울특별시 중구 신당동 844 남산타운(22동),공동주택
서울특별시 중구 신당동 844 남산타운(23동),공동주택
서울특별시 중구 신당동 844 남산타운(24동),공동주택
서울특별시 중구 신당동 844 남산타운(25동),공동주택
서울특별시 중구 신당동 844 남산타운(26동),공동주택
서울특별시 중구 신당동 844 남산타운(27동),공동주택
서울특별시 중구 신당동 844 남산타운(28동),공동주택
서울특별시 중구 신당동 844 남산타운(29동),공동주택
서울특별시 중구 신당동 844 남산타운(2동),공동주택
서울특별시 중구 신당동 844 남산타운(30동),공동주택
서울특별시 중구 신당동 844 남산타운(31동),공동주택
서울특별시 중구 신당동 844 남산타운(32동),공동주택
서울특별시 중구 신당동 844 남산타운(33동),공동주택
서울특별시 중구 신당동 844 남산타운(34동),공동주택
서울특별시 중구 신당동 844 남산타운(35동),공동주택
서울특별시 중구 신당동 844 남산타운(36동),공동주택
서울특별시 중구 신당동 844 남산타운(37동),공동주택
서울특별시 중구 신당동 844 남산타운(38동),공동주택
서울특별시 중구 신당동 844 남산타운(39동),공동주택
서울특별시 중구 신당동 844 남산타운(3동),공동주택
서울특별시 중구 신당동 844 남산타운(40동),공동주택
서울특별시 중구 신당동 844 남산타운(41동),공동주택
서울특별시 중구 신당동 844 남산타운(42동),공동주택
서울특별시 중구 신당동 844 남산타운(4동),공동주택
서울특별시 중구 신당동 844 남산타운(5동),공동주택
서울특별시 중구 신당동 844 남산타운(6동),공동주택
서울특별시 중구 신당동 844 남산타운(7동),공동주택
서울특별시 중구 신당동 844 남산타운(8동),공동주택
서울특별시 중구 신당동 844 남산타운(9동),공동주택
서울특별시 중구 신당동 846 신당동 파라다이스 아파트,공동주택
서울특별시 중구 신당동 849 삼성홈타운신당아파트,공동주택
서울특별시 중구 신당동 850 신당푸르지오(101동),공동주택
서울특별시 중구 신당동 850 신당푸르지오(102동),공동주택
서울특별시 중구 신당동 850 신당푸르지오(103동),공동주택
서울특별시 중구 신당동 850 신당푸르지오(104동),공동주택
서울특별시 중구 신당동 850 신당푸르지오(105동),공동주택
서울특별시 중구 신당동 850 신당푸르지오(106동),공동주택
서울특별시 중구 신당동 850 신당푸르지오(107동),공동주택
서울특별시 중구 신당동 850 신당푸르지오(108동),공동주택
서울특별시 중구 신당동 850 신당푸르지오(109동),공동주택
서울특별시 중구 신당동 850 신당푸르지오(경비실 1),공동주택
서울특별시 중구 신당동 850 신당푸르지오(경비실 2),공동주택
서울특별시 중구 신당동 850 신당푸르지오(경비실 3),공동주택
서울특별시 중구 신당동 850 신당푸르지오(관리동),공동주택
서울특별시 중구 신당동 850 신당푸르지오(기계실),공동주택
서울특별시 중구 신당동 850 신당푸르지오(상가동),공동주택
서울특별시 중구 신당동 850 신당푸르지오(전기실),공동주택
서울특별시 중구 신당동 850 신당푸르지오(주민공동시설),공동주택
서울특별시 중구 신당동 850 신당푸르지오(지하주차장 1),공동주택
서울특별시 중구 신당동 850 신당푸르지오(지하주차장 2),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(101동),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(102동),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(103동),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(104동),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(105동),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(106동),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(107동),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(108동),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(109동),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(110동),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(111동),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(112동),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(113동),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(114동),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(115동),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(경로당),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(경비실1),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(경비실2),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(관리동),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(정화조1 계단),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(정화조2 계단),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(지하주차장),공동주택
서울특별시 중구 신당동 851 래미안신당하이베르아파트(펌프실/전기실/발전기실),공동주택
서울특별시 중구 신당동 851-1 래미안신당하이베르아파트(201동),공동주택
서울특별시 중구 신당동 851-1 래미안신당하이베르아파트(MDF실),공동주택
서울특별시 중구 신당동 851-1 래미안신당하이베르아파트(경로당),공동주택
서울특별시 중구 신당동 851-1 래미안신당하이베르아파트(경비실),공동주택
서울특별시 중구 신당동 851-1 래미안신당하이베르아파트(관리사무소),공동주택
서울특별시 중구 신당동 851-1 래미안신당하이베르아파트(주차장),공동주택
서울특별시 중구 신당동 851-1 래미안신당하이베르아파트(펌프실/전기실),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(101동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(102동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(103동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(104동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(105동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(106동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(107동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(108동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(109동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(110동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(111동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(112동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(113동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(114동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(115동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(116동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(117동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(118동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(119동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(120동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(121동),공동주택
서울특별시 중구 신당동 852 청구 e편한세상(122동),공동주택
서울특별시 중구 신당동 852-1 청구 e편한세상(114동),공동주택
서울특별시 중구 신당동 852-1 청구 e편한세상(115동),공동주택
서울특별시 중구 신당동 852-1 청구 e편한세상(203동),공동주택
서울특별시 중구 신당동 852-1 청구 e편한세상(204동),공동주택
서울특별시 중구 신당동 852-1 청구 e편한세상(205동),공동주택
서울특별시 중구 신당동 852-1 청구 e편한세상(206동),공동주택
서울특별시 중구 신당동 852-1 청구 e편한세상(207동),공동주택
서울특별시 중구 신당동 852-1 청구 e편한세상(208동),공동주택
서울특별시 중구 쌍림동 117-1,공동주택
서울특별시 중구 쌍림동 151-32,공동주택
서울특별시 중구 쌍림동 151-70,공동주택
서울특별시 중구 쌍림동 151-82 고은쉐르빌,공동주택
서울특별시 중구 쌍림동 179 쌍림동 다세대주택 신축공사(쌍림동 다세대주택 신축공사),공동주택
서울특별시 중구 쌍림동 182 ...,공동주택
서울특별시 중구 쌍림동 182 ....,공동주택
서울특별시 중구 쌍림동 182 .....,공동주택
서울특별시 중구 쌍림동 35-2,공동주택
서울특별시 중구 예장동 1-127,공동주택
서울특별시 중구 예장동 1-140 상진지오빌(상진지오빌),공동주택
서울특별시 중구 예장동 1-157,공동주택
서울특별시 중구 예장동 1-165,공동주택
서울특별시 중구 예장동 1-170 엔 파크 빌(주건축물제1동),공동주택
서울특별시 중구 예장동 1-57 건주빌라,단독주택
서울특별시 중구 예장동 8-33,공동주택
서울특별시 중구 예장동 8-77,공동주택
서울특별시 중구 예장동 9 예장동 삼익아파트,공동주택
서울특별시 중구 오장동 101-21 서제빌딩(주2동),공동주택
서울특별시 중구 오장동 90-24 코발트팰리스,공동주택
서울특별시 중구 을지로3가 154,공동주택
서울특별시 중구 을지로4가 315,공동주택
서울특별시 중구 을지로5가 131,공동주택
서울특별시 중구 을지로5가 39-1 삼성파크빌(삼성파크빌),공동주택
서울특별시 중구 을지로6가 1-3,공동주택
서울특별시 중구 을지로6가 18-79,공동주택
서울특별시 중구 을지로6가 18-79,공동주택
서울특별시 중구 의주로2가 61-7,공동주택
서울특별시 중구 인현동1가 133,공동주택
서울특별시 중구 인현동1가 72,공동주택
서울특별시 중구 인현동2가 128-9,공동주택
서울특별시 중구 인현동2가 181-1 (제2호),제2종근린생활시설
서울특별시 중구 인현동2가 181-11,제2종근린생활시설
서울특별시 중구 인현동2가 189,공동주택
서울특별시 중구 인현동2가 191,공동주택
서울특별시 중구 인현동2가 192-30 인현상가/신성아파트,공동주택
서울특별시 중구 인현동2가 210-2,공동주택
서울특별시 중구 인현동2가 226-1 .,공동주택
서울특별시 중구 장충동1가 104 상지리츠빌 장충동 카일룸,공동주택
서울특별시 중구 장충동1가 105-1 장충동 라임카운티,공동주택
서울특별시 중구 장충동1가 106-1,공동주택
서울특별시 중구 장충동1가 107-1 제원빌라,공동주택
서울특별시 중구 장충동1가 35-43,공동주택
서울특별시 중구 장충동1가 35-7,공동주택
서울특별시 중구 장충동1가 38-15 이다캐슬14(이다캐슬14),공동주택
서울특별시 중구 장충동1가 38-29,공동주택
서울특별시 중구 장충동1가 38-50,공동주택
서울특별시 중구 장충동1가 38-67 레이나빌(주건축물제1동),공동주택
서울특별시 중구 장충동1가 38-7 장충동 38-7 다세대주택,공동주택
서울특별시 중구 장충동1가 38-91,공동주택
서울특별시 중구 장충동1가 38-95 이다캐슬13(이다캐슬13),공동주택
서울특별시 중구 장충동1가 38-96,공동주택
서울특별시 중구 장충동1가 44-10 장충아트빌라,공동주택
서울특별시 중구 장충동1가 44-16 아시안프라이즈,공동주택
서울특별시 중구 장충동1가 44-3 장충동 아이빌,공동주택
서울특별시 중구 장충동1가 44-6,공동주택
서울특별시 중구 장충동1가 44-9,공동주택
서울특별시 중구 장충동1가 47-7,공동주택
서울특별시 중구 장충동1가 48-11,공동주택
서울특별시 중구 장충동1가 48-12 더하우스2차(더하우스2차),공동주택
서울특별시 중구 장충동1가 48-13 더호반,공동주택
서울특별시 중구 장충동1가 48-30 삼우빌라,공동주택
서울특별시 중구 장충동1가 48-32 영화빌라,공동주택
서울특별시 중구 장충동1가 48-4,공동주택
서울특별시 중구 장충동1가 49-10,공동주택
서울특별시 중구 장충동1가 49-3,공동주택
서울특별시 중구 장충동1가 50-1 각산연립,공동주택
서울특별시 중구 장충동1가 50-13,공동주택
서울특별시 중구 장충동1가 50-14,공동주택
서울특별시 중구 장충동1가 50-19 보현빌라,공동주택
서울특별시 중구 장충동1가 50-3 한국장학재단 서울센터,공동주택
서울특별시 중구 장충동1가 50-7,공동주택
서울특별시 중구 장충동1가 51-6 성지타운8차,공동주택
서울특별시 중구 장충동1가 52-10 선라이즈 빌(선라이즈 빌),공동주택
서울특별시 중구 장충동1가 52-14 장충불루빌,공동주택
서울특별시 중구 장충동1가 52-19,공동주택
서울특별시 중구 장충동1가 52-22 퍼시픽하우스,공동주택
서울특별시 중구 장충동1가 52-6,공동주택
서울특별시 중구 장충동1가 56-23,공동주택
서울특별시 중구 장충동1가 56-59,공동주택
서울특별시 중구 장충동1가 56-65,공동주택
서울특별시 중구 장충동2가 112-2,공동주택
서울특별시 중구 장충동2가 112-30,공동주택
서울특별시 중구 장충동2가 149,공동주택
서울특별시 중구 장충동2가 186-161 풍강빌라,공동주택
서울특별시 중구 장충동2가 186-205,공동주택
서울특별시 중구 장충동2가 186-26,공동주택
서울특별시 중구 장충동2가 186-32 에스.비.하우스,공동주택
서울특별시 중구 장충동2가 190-30,공동주택
서울특별시 중구 장충동2가 191-8,공동주택
서울특별시 중구 장충동2가 192-107,공동주택
서울특별시 중구 장충동2가 192-108,공동주택
서울특별시 중구 장충동2가 192-108,공동주택
서울특별시 중구 장충동2가 192-108,공동주택
서울특별시 중구 장충동2가 192-108,공동주택
서울특별시 중구 장충동2가 192-109,공동주택
서울특별시 중구 장충동2가 192-11 풍광빌라,공동주택
서울특별시 중구 장충동2가 192-114,공동주택
서울특별시 중구 장충동2가 192-134,공동주택
서울특별시 중구 장충동2가 192-134 (나동),공동주택
서울특별시 중구 장충동2가 192-15 Villa Nest(네스트 빌라)(Villa Nest(네스트 빌라)),공동주택
서울특별시 중구 장충동2가 193-102 옵티칼 빌딩,공동주택
서울특별시 중구 장충동2가 193-105 장충동빌리지,공동주택
서울특별시 중구 장충동2가 193-106 동국빌라,공동주택
서울특별시 중구 장충동2가 193-109 우성빌라,공동주택
서울특별시 중구 장충동2가 193-111 상원빌라,공동주택
서울특별시 중구 장충동2가 193-112,공동주택
서울특별시 중구 장충동2가 193-115,공동주택
서울특별시 중구 장충동2가 193-116,공동주택
서울특별시 중구 장충동2가 193-117,단독주택
서울특별시 중구 장충동2가 193-118 옥수빌라,공동주택
서울특별시 중구 장충동2가 193-119 한성빌라,공동주택
서울특별시 중구 장충동2가 193-120 우원빌라,공동주택
서울특별시 중구 장충동2가 193-121 주일난빌(주일난빌),공동주택
서울특별시 중구 장충동2가 193-122,공동주택
서울특별시 중구 장충동2가 193-125,공동주택
서울특별시 중구 장충동2가 193-126 동진빌,공동주택
서울특별시 중구 장충동2가 193-127,공동주택
서울특별시 중구 장충동2가 193-130 동원빌라,공동주택
서울특별시 중구 장충동2가 193-132,공동주택
서울특별시 중구 장충동2가 193-133 스카이빌,공동주택
서울특별시 중구 장충동2가 193-134 정민빌라,공동주택
서울특별시 중구 장충동2가 193-135 로터스빌,공동주택
서울특별시 중구 장충동2가 193-136 성심빌라,공동주택
서울특별시 중구 장충동2가 193-138 부성빌라,공동주택
서울특별시 중구 장충동2가 193-139 하림빌라,공동주택
서울특별시 중구 장충동2가 193-141,공동주택
서울특별시 중구 장충동2가 193-142 은성빌라,공동주택
서울특별시 중구 장충동2가 193-143,공동주택
서울특별시 중구 장충동2가 193-144 경훈빌라,공동주택
서울특별시 중구 장충동2가 193-145,공동주택
